col,pp_bus,built_node_id,kv,lat,lon
2822,3043,tokyo_jct_36.2783:139.4323:66,66.0,36.27828,139.43234
2823,3044,tokyo_jct_36.2832:139.4192:66,66.0,36.28323,139.41923
2824,3045,tokyo_jct_36.3156:139.4656:66,66.0,36.31556,139.46564
2825,3046,tokyo_jct_36.3155:139.4657:66,66.0,36.31545,139.46572
2826,3047,tokyo_jct_36.3657:139.379:66,66.0,36.3657,139.37902
2827,3048,tokyo_jct_36.4146:139.604:66,66.0,36.41462,139.604
2828,3049,tokyo_jct_36.4164:139.6178:66,66.0,36.4164,139.61776
2829,3050,tokyo_jct_36.4286:139.5959:66,66.0,36.42857,139.59588
2830,3051,tokyo_jct_36.448:139.5954:66,66.0,36.44804,139.59543
2831,3052,tokyo_jct_36.4377:139.5796:66,66.0,36.43767,139.57959
2832,3053,tokyo_jct_36.7395:139.5614:66,66.0,36.73953,139.56135
2833,3054,tokyo_jct_36.7429:139.5133:0,66.0,36.74288,139.51332
2834,3055,tokyo_jct_36.7422:139.5731:66,66.0,36.74223,139.57308
2835,3056,tokyo_jct_36.7378:139.563:66,66.0,36.73785,139.56301
2836,3057,tokyo_jct_36.5758:139.389:66,66.0,36.57581,139.38901
2837,3058,tokyo_jct_36.7912:139.2669:154,154.0,36.79116,139.2669
2838,3059,tokyo_jct_36.7988:139.2303:0,66.0,36.79879,139.2303
2839,3060,tokyo_jct_36.2183:139.5537:66,66.0,36.21835,139.55374
2840,3061,tokyo_jct_36.1365:139.4956:66,66.0,36.13653,139.49558
2841,3062,tokyo_jct_36.2308:139.4472:66,66.0,36.23079,139.44722
2842,3063,tokyo_jct_36.2288:139.447:66,66.0,36.22884,139.447
2843,3064,tokyo_jct_36.2307:139.4472:66,66.0,36.23067,139.44721
2844,3065,tokyo_jct_36.2377:139.4977:66,66.0,36.23768,139.49767
2845,3066,tokyo_jct_36.2386:139.4035:66,66.0,36.23859,139.40348
2846,3067,tokyo_jct_36.2547:139.3967:66,66.0,36.25474,139.39675
2847,3068,tokyo_jct_36.4038:139.2004:66,66.0,36.40377,139.20044
2848,3069,tokyo_jct_36.2743:139.6037:66,66.0,36.2743,139.6037
2849,3070,tokyo_jct_36.2743:139.6037:154,154.0,36.2743,139.6037
2850,3071,tokyo_jct_36.4516:139.0319:66,66.0,36.45157,139.03189
2851,3072,tokyo_jct_36.4353:139.0463:0,66.0,36.43528,139.04626
2852,3073,tokyo_jct_36.4354:139.0465:0,66.0,36.43542,139.04646
2853,3074,tokyo_jct_36.4124:139.0553:0,66.0,36.41239,139.05529
2854,3075,tokyo_jct_36.6033:139.0495:66,66.0,36.60327,139.04948
2855,3076,tokyo_jct_36.6026:139.0463:154,154.0,36.60263,139.04633
2856,3077,tokyo_jct_36.3568:139.0343:154,154.0,36.35675,139.03432
2857,3078,tokyo_jct_36.3191:139.1791:66,66.0,36.31912,139.17905
2858,3079,tokyo_jct_36.3349:139.1929:66,66.0,36.33492,139.19292
2859,3080,tokyo_jct_36.3036:139.2167:66,66.0,36.30356,139.21671
2860,3081,tokyo_jct_36.2929:139.3092:66,66.0,36.2929,139.30916
2861,3082,tokyo_jct_36.2905:139.3078:66,66.0,36.2905,139.30781
2862,3083,tokyo_jct_36.2952:139.3086:66,66.0,36.29521,139.30858
2863,3084,tokyo_jct_36.2787:139.3364:66,66.0,36.27871,139.3364
2864,3085,tokyo_jct_36.2726:139.3166:66,66.0,36.27262,139.31658
2865,3086,tokyo_jct_36.2728:139.3384:66,66.0,36.27281,139.33841
2866,3087,tokyo_jct_36.2727:139.3384:66,66.0,36.27273,139.33844
2867,3088,tokyo_jct_36.2729:139.3392:66,66.0,36.27295,139.3392
2868,3089,tokyo_jct_36.3621:138.996:66,66.0,36.3621,138.99603
2869,3090,tokyo_jct_36.4155:138.7877:66,66.0,36.4155,138.78769
2870,3091,tokyo_jct_36.5422:138.9428:66,66.0,36.54225,138.94276
2871,3092,tokyo_jct_36.5238:138.5449:66,66.0,36.52385,138.5449
2872,3093,tokyo_jct_36.4858:138.484:66,66.0,36.48583,138.48404
2873,3094,tokyo_jct_36.5465:138.5709:66,66.0,36.5465,138.57094
2874,3095,tokyo_jct_36.5316:138.5576:66,66.0,36.53163,138.55759
2875,3096,tokyo_jct_36.5472:138.5711:66,66.0,36.54723,138.57112
2876,3097,tokyo_jct_36.5472:138.5712:66,66.0,36.54721,138.57121
2877,3098,tokyo_jct_36.5507:138.6119:66,66.0,36.55067,138.61188
2878,3099,tokyo_jct_36.4857:138.4839:66,66.0,36.48569,138.48388
2879,3100,tokyo_jct_36.3384:138.3515:66,66.0,36.33843,138.3515
2880,3101,tokyo_jct_36.2914:139.1399:66,66.0,36.29144,139.13993
2881,3102,tokyo_jct_36.2948:139.0825:66,66.0,36.29481,139.08253
2882,3103,tokyo_jct_36.2422:139.12:66,66.0,36.24218,139.12
2883,3104,tokyo_jct_36.2379:139.1475:66,66.0,36.23791,139.14748
2884,3105,tokyo_jct_36.2241:139.1579:66,66.0,36.22405,139.15788
2885,3106,tokyo_jct_36.225:139.1595:66,66.0,36.225,139.15953
2886,3107,tokyo_jct_36.2385:139.1474:66,66.0,36.23849,139.1474
2887,3108,tokyo_jct_36.2034:139.0535:66,66.0,36.20338,139.05349
2888,3109,tokyo_jct_36.1816:139.0571:66,66.0,36.18159,139.05708
2889,3110,tokyo_jct_36.2504:138.9108:66,66.0,36.25043,138.91076
2890,3111,tokyo_jct_36.3074:138.93:66,66.0,36.30738,138.93003
2891,3112,tokyo_jct_36.3357:138.7517:66,66.0,36.33566,138.75166
2892,3113,tokyo_jct_36.3287:138.6378:66,66.0,36.32872,138.63781
2893,3114,tokyo_jct_35.9367:138.9624:66,66.0,35.93669,138.96238
2894,3115,tokyo_jct_35.9827:139.0552:66,66.0,35.98272,139.0552
2895,3116,tokyo_jct_36.0932:139.2123:66,66.0,36.09318,139.21227
2896,3117,tokyo_jct_36.1046:139.1813:66,66.0,36.10465,139.1813
2897,3118,tokyo_jct_36.0293:139.0973:66,66.0,36.02935,139.09731
2898,3119,tokyo_jct_36.0293:139.0956:66,66.0,36.02926,139.09555
2899,3120,tokyo_jct_36.0365:139.0847:66,66.0,36.0365,139.08472
2900,3121,tokyo_jct_36.0306:139.0827:66,66.0,36.03062,139.08274
2901,3122,tokyo_jct_35.9665:139.1073:66,66.0,35.96652,139.1073
2902,3123,tokyo_jct_35.9829:139.1044:66,66.0,35.98291,139.10436
2903,3124,tokyo_jct_35.9825:139.1043:66,66.0,35.98247,139.10431
2904,3125,tokyo_jct_36.3789:139.6004:66,66.0,36.37887,139.60041
2905,3126,tokyo_jct_36.0685:139.6362:66,66.0,36.06847,139.63622
2906,3127,tokyo_jct_35.952:139.5821:66,66.0,35.95197,139.58212
2907,3128,tokyo_jct_35.9396:139.6188:66,66.0,35.93957,139.61876
2908,3129,tokyo_jct_35.9339:139.5222:66,66.0,35.93394,139.52216
2909,3132,tokyo_jct_36.4074:139.3256:66,66.0,36.4074,139.32558
2910,3133,tokyo_jct_36.028:139.3746:66,66.0,36.02799,139.37459
2911,3134,tokyo_jct_36.0344:139.3862:66,66.0,36.03443,139.38622
2912,3135,tokyo_jct_36.0798:139.2423:154,154.0,36.07982,139.24235
2913,3136,tokyo_jct_36.0882:139.235:154,154.0,36.08824,139.235
2914,3137,tokyo_jct_36.0882:139.2348:154,154.0,36.08816,139.23484
2915,3138,tokyo_jct_36.7071:139.5108:0,66.0,36.70708,139.51079
2916,3139,tokyo_jct_36.7106:139.5105:0,66.0,36.71061,139.51048
2917,3140,tokyo_jct_36.7002:139.5072:0,66.0,36.70025,139.50717
2918,3141,tokyo_jct_36.6487:139.4479:0,66.0,36.64865,139.44791
2919,3144,tokyo_jct_36.9702:138.8003:0,154.0,36.97017,138.80026
2920,3145,tokyo_jct_36.5233:138.6172:0,66.0,36.52332,138.61718
2921,3146,tokyo_jct_36.5229:138.6203:0,66.0,36.52294,138.6203
2922,3147,tokyo_jct_37.1444:140.7172:500,500.0,37.14442,140.71723
2923,3148,tokyo_jct_37.1398:140.7232:500,500.0,37.13975,140.72322
2924,3149,tokyo_jct_37.1402:140.7194:500,500.0,37.14023,140.71941
2925,3150,tokyo_jct_37.1437:140.7153:500,500.0,37.14369,140.71533
2926,3151,tokyo_jct_36.4848:140.0603:66,66.0,36.48481,140.06026
2927,3152,tokyo_jct_36.4828:140.4218:275,275.0,36.48276,140.42179
2928,3153,tokyo_jct_36.6461:139.9799:154,154.0,36.64606,139.97995
2929,3154,tokyo_jct_36.7119:139.9327:66,66.0,36.71189,139.93274
2930,3155,tokyo_jct_37.5423:140.0032:154,154.0,37.54234,140.00323
2931,3156,tokyo_jct_37.2938:140.1602:154,154.0,37.29379,140.16016
2932,3157,tokyo_jct_36.6818:140.656:275,275.0,36.68178,140.65598
2933,3158,tokyo_jct_36.4368:140.4493:154,154.0,36.43676,140.44925
2934,3159,tokyo_jct_36.3968:140.4828:66,66.0,36.39678,140.48276
2935,3160,tokyo_jct_36.3822:140.4816:66,66.0,36.38224,140.48163
2936,3161,tokyo_jct_36.353:140.5768:66,66.0,36.35296,140.57684
2937,3162,tokyo_jct_36.0675:140.1675:66,66.0,36.06746,140.1675
2938,3163,tokyo_jct_36.096:140.2059:66,66.0,36.09605,140.20588
2939,3164,tokyo_jct_36.1468:140.1277:66,66.0,36.14684,140.12772
2940,3165,tokyo_jct_36.0529:140.0645:154,154.0,36.05287,140.06454
2941,3166,tokyo_jct_35.9561:139.9582:154,154.0,35.95606,139.95819
2942,3167,tokyo_jct_36.0839:139.9856:66,66.0,36.08394,139.98555
2943,3168,tokyo_jct_36.2586:140.0256:66,66.0,36.25857,140.02561
2944,3169,tokyo_jct_36.2964:139.971:66,66.0,36.29639,139.97097
2945,3170,tokyo_jct_36.3002:139.9607:66,66.0,36.30018,139.96065
2946,3171,tokyo_jct_36.0611:139.7935:66,66.0,36.06115,139.79348
2947,3172,tokyo_jct_36.0048:139.7537:66,66.0,36.00482,139.75374
2948,3173,tokyo_jct_36.0375:139.7252:66,66.0,36.03753,139.72525
2949,3174,tokyo_jct_36.0648:139.7124:66,66.0,36.06481,139.71236
2950,3175,tokyo_jct_36.0718:139.6958:66,66.0,36.0718,139.69577
2951,3176,tokyo_jct_36.0012:139.6726:66,66.0,36.00119,139.67264
2952,3177,tokyo_jct_36.0982:139.7149:66,66.0,36.09819,139.71491
2953,3178,tokyo_jct_35.9353:139.7597:66,66.0,35.93532,139.75965
2954,3179,tokyo_jct_35.9968:140.0796:275,275.0,35.99679,140.07956
2955,3180,tokyo_jct_35.9171:140.0665:66,66.0,35.91709,140.06651
2956,3181,tokyo_jct_36.5275:140.5841:66,66.0,36.52751,140.58414
2957,3182,tokyo_jct_36.4852:140.5597:66,66.0,36.48523,140.55973
2958,3183,tokyo_jct_36.1273:140.1071:66,66.0,36.12726,140.10707
2959,3184,tokyo_jct_36.1227:140.0951:66,66.0,36.12273,140.09514
2960,3185,tokyo_jct_36.1204:140.0905:66,66.0,36.12037,140.0905
2961,3186,tokyo_jct_35.9406:140.5575:66,66.0,35.9406,140.5575
2962,3187,tokyo_jct_36.6748:140.0445:66,66.0,36.67482,140.0445
2963,3188,tokyo_jct_35.9991:139.7366:66,66.0,35.99909,139.73664
2964,3189,tokyo_jct_35.9935:139.7093:66,66.0,35.99348,139.70934
2965,3190,tokyo_jct_36.0153:139.6839:66,66.0,36.01534,139.68391
2966,3191,tokyo_jct_35.9928:139.707:66,66.0,35.99285,139.70701
2967,3192,tokyo_jct_36.2397:139.7453:66,66.0,36.23966,139.74527
2968,3193,tokyo_jct_35.9933:139.7891:66,66.0,35.99331,139.78909
2969,3194,tokyo_jct_36.1863:139.7226:66,66.0,36.18628,139.72255
2970,3195,tokyo_jct_35.9642:139.7882:66,66.0,35.96421,139.78818
2971,3196,tokyo_jct_35.9982:140.0824:275,275.0,35.99821,140.08245
2972,3197,tokyo_jct_35.9621:139.8943:66,66.0,35.96209,139.8943
2973,3198,tokyo_jct_36.0183:140.0156:66,66.0,36.01831,140.01555
2974,3199,tokyo_jct_36.6875:139.9769:66,66.0,36.68745,139.97694
2975,3200,tokyo_jct_36.7862:139.9535:154,154.0,36.78623,139.95349
2976,3201,tokyo_jct_36.3688:139.8602:66,66.0,36.36877,139.86015
2977,3202,tokyo_jct_36.4659:139.8792:66,66.0,36.46587,139.87916
2978,3203,tokyo_jct_36.4673:139.8772:66,66.0,36.46726,139.87724
2979,3204,tokyo_jct_36.4504:139.8716:66,66.0,36.45035,139.87161
2980,3205,tokyo_jct_37.3052:140.4285:275,275.0,37.30516,140.42846
2981,3206,tokyo_jct_36.3302:139.7199:66,66.0,36.33019,139.71991
2982,3207,tokyo_jct_35.9685:140.0512:66,66.0,35.96851,140.05122
2983,3208,tokyo_jct_35.9411:140.0263:66,66.0,35.94108,140.02628
2984,3209,tokyo_jct_35.9458:140.0179:66,66.0,35.94581,140.01788
2985,3210,tokyo_jct_35.909:140.1578:66,66.0,35.90903,140.15776
2986,3211,tokyo_jct_35.938:140.112:66,66.0,35.93801,140.11197
2987,3212,tokyo_jct_36.2458:139.7653:154,154.0,36.24578,139.76531
2988,3213,tokyo_jct_36.2666:140.0337:66,66.0,36.2666,140.03368
2989,3214,tokyo_jct_36.1669:140.2961:66,66.0,36.1669,140.29607
2990,3215,tokyo_jct_36.156:140.3521:66,66.0,36.15596,140.35207
2991,3216,tokyo_jct_36.1587:140.4626:66,66.0,36.15872,140.4626
2992,3217,tokyo_jct_36.2003:140.03:66,66.0,36.20028,140.02999
2993,3218,tokyo_jct_36.0501:140.2131:66,66.0,36.0501,140.2131
2994,3219,tokyo_jct_36.0564:140.2152:66,66.0,36.05641,140.21522
2995,3220,tokyo_jct_36.0305:140.1262:66,66.0,36.03047,140.12623
2996,3221,tokyo_jct_36.0261:140.1335:66,66.0,36.02609,140.13353
2997,3222,tokyo_jct_36.0471:140.1159:66,66.0,36.04713,140.11594
2998,3223,tokyo_jct_35.9147:140.2979:66,66.0,35.91465,140.29789
2999,3224,tokyo_jct_36.0991:140.2049:66,66.0,36.09907,140.20494
3000,3225,tokyo_jct_36.0188:140.3005:66,66.0,36.01878,140.30051
3001,3226,tokyo_jct_36.0561:140.2197:66,66.0,36.05613,140.21967
3002,3227,tokyo_jct_36.0296:140.2316:66,66.0,36.02955,140.23163
3003,3228,tokyo_jct_36.0246:140.2255:66,66.0,36.02458,140.22551
3004,3229,tokyo_jct_36.024:140.238:66,66.0,36.02403,140.23801
3005,3230,tokyo_jct_36.0125:140.2572:66,66.0,36.01248,140.25722
3006,3234,tokyo_jct_36.6661:140.6807:66,66.0,36.6661,140.68066
3007,3235,tokyo_jct_36.6357:140.6675:66,66.0,36.63566,140.66747
3008,3236,tokyo_jct_36.5389:139.8655:66,66.0,36.53895,139.86546
3009,3237,tokyo_jct_36.5932:139.8671:66,66.0,36.59319,139.86709
3010,3240,tokyo_jct_36.7003:139.9497:66,66.0,36.70027,139.94966
3011,3241,tokyo_jct_35.9077:140.7058:66,66.0,35.90767,140.70584
3012,3242,tokyo_jct_36.7723:139.7521:66,66.0,36.7723,139.7521
3013,3243,tokyo_jct_36.9601:140.9016:66,66.0,36.9601,140.90157
3014,3244,tokyo_jct_36.0664:139.9171:66,66.0,36.06641,139.91714
3015,3245,tokyo_jct_35.9985:139.9682:66,66.0,35.9985,139.96823
3016,3246,tokyo_jct_35.9997:139.9714:66,66.0,35.9997,139.97142
3017,3247,tokyo_jct_35.9393:139.8799:66,66.0,35.93933,139.87986
3018,3248,tokyo_jct_35.931:139.9:66,66.0,35.93101,139.89999
3019,3249,tokyo_jct_35.9321:139.8992:66,66.0,35.93212,139.89917
3020,3250,tokyo_jct_35.9318:139.8995:66,66.0,35.93183,139.89949
3021,3251,tokyo_jct_35.9333:139.8983:66,66.0,35.93331,139.89828
3022,3252,tokyo_jct_35.9953:139.966:66,66.0,35.99532,139.96597
3023,3253,tokyo_jct_35.9318:139.8994:66,66.0,35.9318,139.89943
3024,3254,tokyo_jct_36.0221:139.962:66,66.0,36.02212,139.96197
3025,3255,tokyo_jct_35.9538:140.2506:66,66.0,35.95375,140.2506
3026,3256,tokyo_jct_35.9928:140.0856:66,66.0,35.99285,140.08563
3027,3257,tokyo_jct_35.9877:140.087:66,66.0,35.98772,140.087
3028,3258,tokyo_jct_35.9992:140.0849:275,275.0,35.99917,140.08492
3029,3259,tokyo_jct_36.2339:139.7901:154,154.0,36.23395,139.79013
3030,3260,tokyo_jct_36.2384:139.7916:154,154.0,36.23843,139.79162
3031,3261,tokyo_jct_36.2932:139.8179:154,154.0,36.29317,139.81787
3032,3262,tokyo_jct_36.4651:139.9044:154,154.0,36.46509,139.9044
3033,3263,tokyo_jct_36.4787:139.9048:154,154.0,36.47872,139.9048
3034,3264,tokyo_jct_36.4834:139.905:154,154.0,36.48341,139.90496
3035,3265,tokyo_jct_36.6005:140.6387:66,66.0,36.60045,140.63874
3036,3266,tokyo_jct_36.5998:140.64:66,66.0,36.59978,140.63998
3037,3267,tokyo_jct_36.6809:140.6559:66,66.0,36.6809,140.65592
3038,3268,tokyo_jct_36.4565:140.5767:66,66.0,36.45647,140.57665
3039,3269,tokyo_jct_36.4201:140.4996:66,66.0,36.42013,140.49963
3040,3270,tokyo_jct_36.3974:140.4837:66,66.0,36.39736,140.48372
3041,3271,tokyo_jct_36.4121:140.4576:66,66.0,36.41211,140.45765
3042,3272,tokyo_jct_36.4075:140.4652:66,66.0,36.4075,140.46525
3043,3273,tokyo_jct_36.397:140.4828:66,66.0,36.397,140.48281
3044,3274,tokyo_jct_36.3744:140.3879:66,66.0,36.37438,140.3879
3045,3275,tokyo_jct_36.3734:140.387:66,66.0,36.37344,140.38703
3046,3276,tokyo_jct_36.411:139.8142:66,66.0,36.41096,139.8142
3047,3277,tokyo_jct_36.4102:139.8096:66,66.0,36.41017,139.80962
3048,3278,tokyo_jct_36.4345:139.8296:66,66.0,36.43453,139.82964
3049,3279,tokyo_jct_36.5395:139.8719:66,66.0,36.53949,139.87189
3050,3280,tokyo_jct_36.7674:139.7522:66,66.0,36.76736,139.75221
3051,3281,tokyo_jct_36.7698:139.753:66,66.0,36.76983,139.753
3052,3282,tokyo_jct_36.771:139.7637:66,66.0,36.77097,139.76367
3053,3283,tokyo_jct_36.7705:139.7712:66,66.0,36.7705,139.77121
3054,3284,tokyo_jct_36.7255:139.9069:66,66.0,36.72551,139.90691
3055,3285,tokyo_jct_36.7354:140.1186:66,66.0,36.73542,140.11855
3056,3286,tokyo_jct_36.7413:140.1355:66,66.0,36.74135,140.13555
3057,3287,tokyo_jct_36.6716:139.7207:66,66.0,36.67157,139.72066
3058,3288,tokyo_jct_36.6533:139.724:66,66.0,36.6533,139.724
3059,3289,tokyo_jct_36.7361:139.7072:66,66.0,36.73613,139.70719
3060,3290,tokyo_jct_36.7066:139.7096:66,66.0,36.7066,139.70957
3061,3291,tokyo_jct_36.772:139.7539:66,66.0,36.77198,139.75389
3062,3292,tokyo_jct_36.3054:140.5406:66,66.0,36.3054,140.54065
3063,3293,tokyo_jct_36.267:140.544:66,66.0,36.26701,140.54398
3064,3294,tokyo_jct_36.3535:140.5685:66,66.0,36.35353,140.56846
3065,3295,tokyo_jct_36.4721:140.5201:66,66.0,36.47207,140.52013
3066,3296,tokyo_jct_36.1389:140.178:154,154.0,36.13888,140.17799
3067,3297,tokyo_jct_36.0816:140.092:154,154.0,36.08156,140.09203
3068,3298,tokyo_jct_36.5572:140.6383:66,66.0,36.5572,140.6383
3069,3299,tokyo_jct_36.5715:140.6226:66,66.0,36.57154,140.6226
3070,3300,tokyo_jct_36.5444:140.6038:66,66.0,36.54443,140.60375
3071,3301,tokyo_jct_37.1153:140.8741:154,154.0,37.11532,140.87409
3072,3302,tokyo_jct_36.2252:140.2746:66,66.0,36.22516,140.27462
3073,3303,tokyo_jct_36.2359:140.2848:66,66.0,36.23592,140.28478
3074,3304,tokyo_jct_36.2162:140.2633:66,66.0,36.21619,140.26325
3075,3305,tokyo_jct_36.2117:140.2469:66,66.0,36.21173,140.24694
3076,3306,tokyo_jct_36.1619:140.2886:66,66.0,36.16193,140.28861
3077,3307,tokyo_jct_36.2155:140.2669:66,66.0,36.21546,140.26694
3078,3308,tokyo_jct_36.2147:140.2706:66,66.0,36.21474,140.27064
3079,3309,tokyo_jct_36.0579:139.9163:66,66.0,36.05792,139.91626
3080,3310,tokyo_jct_36.6231:140.6256:66,66.0,36.62312,140.62563
3081,3312,tokyo_jct_36.6289:140.6629:66,66.0,36.62886,140.6629
3082,3313,tokyo_jct_36.7297:140.6829:66,66.0,36.72967,140.68293
3083,3314,tokyo_jct_36.7327:140.7248:66,66.0,36.73272,140.72477
3084,3315,tokyo_jct_36.6899:140.6798:66,66.0,36.68991,140.67981
3085,3316,tokyo_jct_36.7023:140.6858:66,66.0,36.70233,140.68576
3086,3317,tokyo_jct_36.7354:140.6831:66,66.0,36.73542,140.68314
3087,3318,tokyo_jct_36.7461:140.6836:66,66.0,36.74606,140.68364
3088,3319,tokyo_jct_36.7571:140.6837:66,66.0,36.7571,140.68373
3089,3320,tokyo_jct_36.4739:140.5215:66,66.0,36.47388,140.52152
3090,3321,tokyo_jct_36.4883:140.5354:275,275.0,36.48835,140.5354
3091,3322,tokyo_jct_36.5371:140.5325:66,66.0,36.53711,140.53254
3092,3323,tokyo_jct_36.0494:140.114:66,66.0,36.04941,140.11399
3093,3324,tokyo_jct_36.0629:140.1256:66,66.0,36.06286,140.12564
3094,3325,tokyo_jct_35.935:140.116:66,66.0,35.93503,140.11595
3095,3326,tokyo_jct_36.723:139.7048:66,66.0,36.72303,139.7048
3096,3327,tokyo_jct_36.72:139.7033:66,66.0,36.72003,139.70326
3097,3328,tokyo_jct_36.6761:140.028:66,66.0,36.67608,140.02797
3098,3329,tokyo_jct_36.6505:140.0173:66,66.0,36.65046,140.01734
3099,3330,tokyo_jct_36.1292:140.0718:66,66.0,36.12915,140.0718
3100,3331,tokyo_jct_36.1569:140.0651:66,66.0,36.15686,140.0651
3101,3332,tokyo_jct_36.3832:140.2326:66,66.0,36.38323,140.23264
3102,3333,tokyo_jct_36.3548:140.2404:66,66.0,36.35478,140.24041
3103,3334,tokyo_jct_36.354:140.2405:66,66.0,36.35396,140.24048
3104,3335,tokyo_jct_36.3812:140.2948:66,66.0,36.38119,140.29484
3105,3336,tokyo_jct_35.9148:140.7054:66,66.0,35.91476,140.70538
3106,3337,tokyo_jct_35.9872:140.282:66,66.0,35.98719,140.28201
3107,3338,tokyo_jct_36.0546:140.1873:66,66.0,36.0546,140.18728
3108,3339,tokyo_jct_36.5116:140.4044:154,154.0,36.51161,140.40441
3109,3340,tokyo_jct_36.6191:140.5437:66,66.0,36.61907,140.54367
3110,3341,tokyo_jct_36.4782:140.5346:275,275.0,36.47822,140.53465
3111,3342,tokyo_jct_36.3793:140.5178:66,66.0,36.37934,140.51783
3112,3343,tokyo_jct_36.3716:140.5316:66,66.0,36.37162,140.53163
3113,3344,tokyo_jct_36.1059:140.0985:66,66.0,36.10588,140.09848
3114,3345,tokyo_jct_36.6879:139.7161:66,66.0,36.68786,139.71613
3115,3346,tokyo_jct_36.3228:139.8338:154,154.0,36.3228,139.83375
3116,3347,tokyo_jct_36.3172:139.903:66,66.0,36.31723,139.90298
3117,3348,tokyo_jct_36.336:139.7983:66,66.0,36.33602,139.79832
3118,3349,tokyo_jct_36.2049:139.9327:66,66.0,36.20487,139.93274
3119,3350,tokyo_jct_36.2363:139.9597:66,66.0,36.23628,139.95973
3120,3351,tokyo_jct_36.0512:139.688:66,66.0,36.05121,139.68801
3121,3352,tokyo_jct_36.6383:140.5355:66,66.0,36.63831,140.53553
3122,3353,tokyo_jct_36.6475:140.5879:66,66.0,36.64754,140.58789
3123,3354,tokyo_jct_36.672:140.571:66,66.0,36.67196,140.57103
3124,3355,tokyo_jct_36.0343:140.1298:66,66.0,36.03428,140.12976
3125,3356,tokyo_jct_36.4641:139.9683:66,66.0,36.46414,139.96833
3126,3357,tokyo_jct_36.4666:139.9684:66,66.0,36.46659,139.96843
3127,3358,tokyo_jct_36.4298:139.9711:66,66.0,36.4298,139.97112
3128,3359,tokyo_jct_36.4286:139.963:66,66.0,36.42864,139.96304
3129,3360,tokyo_jct_36.4564:139.9603:66,66.0,36.4564,139.96029
3130,3361,tokyo_jct_36.4272:139.9719:66,66.0,36.42721,139.97185
3131,3362,tokyo_jct_36.4194:139.9679:66,66.0,36.41944,139.96787
3132,3363,tokyo_jct_36.4177:139.9684:66,66.0,36.41768,139.96835
3133,3364,tokyo_jct_36.4176:139.9674:66,66.0,36.4176,139.96736
3134,3365,tokyo_jct_36.3028:139.7089:66,66.0,36.30282,139.70891
3135,3366,tokyo_jct_36.2502:139.7459:66,66.0,36.25023,139.74591
3136,3367,tokyo_jct_36.2204:139.7187:66,66.0,36.2204,139.71871
3137,3368,tokyo_jct_36.2202:139.7206:66,66.0,36.22023,139.72059
3138,3369,tokyo_jct_36.3267:139.8439:66,66.0,36.32666,139.84393
3139,3370,tokyo_jct_36.3147:139.8369:66,66.0,36.31466,139.83685
3140,3371,tokyo_jct_36.323:139.8432:66,66.0,36.32295,139.84325
3141,3372,tokyo_jct_36.3229:139.8417:66,66.0,36.32294,139.84166
3142,3373,tokyo_jct_36.3133:139.829:66,66.0,36.31329,139.82905
3143,3374,tokyo_jct_36.3198:139.8845:66,66.0,36.31981,139.88448
3144,3375,tokyo_jct_36.3164:139.9181:66,66.0,36.31645,139.91813
3145,3376,tokyo_jct_36.3158:139.9272:66,66.0,36.31576,139.9272
3146,3377,tokyo_jct_36.3206:139.9596:66,66.0,36.32064,139.95956
3147,3378,tokyo_jct_36.3227:139.9667:66,66.0,36.3227,139.96675
3148,3379,tokyo_jct_36.4214:139.9825:66,66.0,36.42144,139.98247
3149,3380,tokyo_jct_36.3288:139.9184:66,66.0,36.32878,139.91836
3150,3381,tokyo_jct_36.3293:139.9179:66,66.0,36.32926,139.91793
3151,3382,tokyo_jct_36.3414:139.9324:66,66.0,36.34135,139.93235
3152,3383,tokyo_jct_36.3002:139.9215:66,66.0,36.30024,139.92151
3153,3384,tokyo_jct_36.1993:139.808:66,66.0,36.19928,139.80804
3154,3385,tokyo_jct_36.1272:139.8142:66,66.0,36.12722,139.81416
3155,3386,tokyo_jct_36.1425:139.8145:66,66.0,36.14253,139.81451
3156,3387,tokyo_jct_36.159:139.7202:154,154.0,36.15901,139.72022
3157,3388,tokyo_jct_36.1766:139.7129:66,66.0,36.17664,139.71289
3158,3389,tokyo_jct_36.4304:139.828:66,66.0,36.4304,139.82803
3159,3390,tokyo_jct_36.3325:139.8126:66,66.0,36.33245,139.81259
3160,3391,tokyo_jct_36.4094:139.8088:66,66.0,36.40944,139.80877
3161,3392,tokyo_jct_36.1833:139.7506:66,66.0,36.18325,139.75062
3162,3393,tokyo_jct_36.1942:139.7574:66,66.0,36.19421,139.75743
3163,3394,tokyo_jct_36.1977:139.7558:66,66.0,36.1977,139.75584
3164,3395,tokyo_jct_36.2012:139.7544:66,66.0,36.20121,139.75437
3165,3396,tokyo_jct_36.1958:139.7524:66,66.0,36.19575,139.75241
